# step err_l2 res_l2
0 2.462974e-01 1.000000e+00
1 2.349256e-01 3.795610e-01
2 2.304088e-01 2.007861e-01
3 2.273934e-01 1.437881e-01
4 2.249321e-01 1.177945e-01
5 2.227742e-01 1.016832e-01
6 2.208222e-01 9.012766e-02
7 2.190259e-01 8.125233e-02
8 2.173541e-01 7.416304e-02
9 2.157852e-01 6.834726e-02
10 2.143034e-01 6.347889e-02
11 2.128967e-01 5.933688e-02
12 2.115554e-01 5.576504e-02
13 2.102720e-01 5.264947e-02
14 2.090402e-01 4.990508e-02
15 2.078546e-01 4.746696e-02
16 2.067111e-01 4.528470e-02
17 2.056057e-01 4.331854e-02
18 2.045353e-01 4.153667e-02
19 2.034971e-01 3.991332e-02
20 2.024888e-01 3.842742e-02
21 2.015080e-01 3.706151e-02
22 2.005529e-01 3.580103e-02
23 1.996220e-01 3.463373e-02
24 1.987135e-01 3.354920e-02
25 1.978262e-01 3.253859e-02
26 1.969588e-01 3.159425e-02
27 1.961103e-01 3.070960e-02
28 1.952796e-01 2.987891e-02
29 1.944658e-01 2.909718e-02
30 1.936680e-01 2.836000e-02
31 1.928854e-01 2.766351e-02
32 1.921174e-01 2.700429e-02
33 1.913633e-01 2.637928e-02
34 1.906224e-01 2.578577e-02
35 1.898942e-01 2.522133e-02
36 1.891782e-01 2.468378e-02
37 1.884738e-01 2.417115e-02
38 1.877807e-01 2.368168e-02
39 1.870982e-01 2.321375e-02
40 1.864262e-01 2.276591e-02
41 1.857641e-01 2.233683e-02
42 1.851116e-01 2.192530e-02
43 1.844685e-01 2.153022e-02
44 1.838342e-01 2.115058e-02
45 1.832087e-01 2.078544e-02
46 1.825915e-01 2.043395e-02
47 1.819824e-01 2.009532e-02
48 1.813812e-01 1.976883e-02
49 1.807876e-01 1.945380e-02
50 1.802014e-01 1.914961e-02
51 1.796223e-01 1.885569e-02
52 1.790502e-01 1.857150e-02
53 1.784849e-01 1.829654e-02
54 1.779261e-01 1.803034e-02
55 1.773737e-01 1.777248e-02
56 1.768275e-01 1.752255e-02
57 1.762874e-01 1.728017e-02
58 1.757532e-01 1.704498e-02
59 1.752247e-01 1.681667e-02
60 1.747018e-01 1.659491e-02
61 1.741843e-01 1.637941e-02
62 1.736722e-01 1.616990e-02
63 1.731653e-01 1.596612e-02
64 1.726635e-01 1.576782e-02
65 1.721666e-01 1.557479e-02
66 1.716746e-01 1.538679e-02
67 1.711873e-01 1.520363e-02
68 1.707046e-01 1.502512e-02
69 1.702264e-01 1.485106e-02
70 1.697527e-01 1.468129e-02
71 1.692833e-01 1.451564e-02
72 1.688182e-01 1.435395e-02
73 1.683572e-01 1.419609e-02
74 1.679002e-01 1.404190e-02
75 1.674473e-01 1.389126e-02
76 1.669983e-01 1.374403e-02
77 1.665531e-01 1.360010e-02
78 1.661116e-01 1.345935e-02
79 1.656739e-01 1.332168e-02
80 1.652397e-01 1.318697e-02
81 1.648091e-01 1.305513e-02
82 1.643820e-01 1.292606e-02
83 1.639583e-01 1.279968e-02
84 1.635380e-01 1.267588e-02
85 1.631209e-01 1.255460e-02
86 1.627071e-01 1.243576e-02
87 1.622965e-01 1.231926e-02
88 1.618890e-01 1.220506e-02
89 1.614845e-01 1.209306e-02
90 1.610831e-01 1.198321e-02
91 1.606846e-01 1.187544e-02
92 1.602891e-01 1.176970e-02
93 1.598965e-01 1.166591e-02
94 1.595066e-01 1.156403e-02
95 1.591196e-01 1.146400e-02
96 1.587353e-01 1.136576e-02
97 1.583536e-01 1.126928e-02
98 1.579747e-01 1.117449e-02
99 1.575983e-01 1.108135e-02
100 1.572245e-01 1.098982e-02
101 1.568532e-01 1.089985e-02
102 1.564845e-01 1.081140e-02
103 1.561182e-01 1.072444e-02
104 1.557543e-01 1.063892e-02
105 1.553928e-01 1.055480e-02
106 1.550336e-01 1.047205e-02
107 1.546768e-01 1.039064e-02
108 1.543222e-01 1.031052e-02
109 1.539699e-01 1.023168e-02
110 1.536198e-01 1.015407e-02
111 1.532719e-01 1.007766e-02
112 1.529262e-01 1.000244e-02
113 1.525826e-01 9.928360e-03
114 1.522411e-01 9.855404e-03
115 1.519017e-01 9.783542e-03
116 1.515643e-01 9.712749e-03
117 1.512290e-01 9.643000e-03
118 1.508956e-01 9.574271e-03
119 1.505642e-01 9.506538e-03
120 1.502347e-01 9.439779e-03
121 1.499072e-01 9.373972e-03
122 1.495816e-01 9.309096e-03
123 1.492578e-01 9.245130e-03
124 1.489359e-01 9.182055e-03
125 1.486158e-01 9.119849e-03
126 1.482974e-01 9.058496e-03
127 1.479809e-01 8.997977e-03
128 1.476662e-01 8.938273e-03
129 1.473531e-01 8.879368e-03
130 1.470418e-01 8.821245e-03
131 1.467322e-01 8.763888e-03
132 1.464243e-01 8.707280e-03
133 1.461180e-01 8.651407e-03
134 1.458134e-01 8.596254e-03
135 1.455103e-01 8.541806e-03
136 1.452089e-01 8.488049e-03
137 1.449091e-01 8.434969e-03
138 1.446108e-01 8.382553e-03
139 1.443141e-01 8.330787e-03
140 1.440189e-01 8.279661e-03
141 1.437252e-01 8.229159e-03
142 1.434330e-01 8.179272e-03
143 1.431423e-01 8.129987e-03
144 1.428530e-01 8.081293e-03
145 1.425652e-01 8.033179e-03
146 1.422789e-01 7.985633e-03
147 1.419939e-01 7.938646e-03
148 1.417104e-01 7.892207e-03
149 1.414283e-01 7.846306e-03
150 1.411475e-01 7.800933e-03
151 1.408681e-01 7.756079e-03
152 1.405900e-01 7.711735e-03
153 1.403133e-01 7.667891e-03
154 1.400378e-01 7.624539e-03
155 1.397637e-01 7.581670e-03
156 1.394909e-01 7.539275e-03
157 1.392194e-01 7.497346e-03
158 1.389491e-01 7.455876e-03
159 1.386801e-01 7.414856e-03
160 1.384123e-01 7.374280e-03
161 1.381458e-01 7.334138e-03
162 1.378804e-01 7.294424e-03
163 1.376163e-01 7.255131e-03
164 1.373534e-01 7.216252e-03
165 1.370916e-01 7.177780e-03
166 1.368311e-01 7.139709e-03
167 1.365717e-01 7.102031e-03
168 1.363134e-01 7.064741e-03
169 1.360563e-01 7.027832e-03
170 1.358003e-01 6.991298e-03
171 1.355454e-01 6.955133e-03
172 1.352917e-01 6.919331e-03
173 1.350390e-01 6.883888e-03
174 1.347875e-01 6.848796e-03
175 1.345370e-01 6.814050e-03
176 1.342875e-01 6.779646e-03
